ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146541,will-googl-close-below-305-week-january-16-2026,<$305,0.105,304.9,136.99,1014.1019,,0.02,0.19
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146542,will-googl-close-between-305-and-310-week-january-16-2026,$305-$310,0.14,305.0,,842.3097,,0.03,0.25
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146543,will-googl-close-between-310-and-315-week-january-16-2026,$310-$315,0.205,310.0,,66.06,,0.02,0.39
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146544,will-googl-close-between-315-and-320-week-january-16-2026,$315-$320,0.25,315.0,,40.73,,0.05,0.45
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146545,will-googl-close-between-320-and-325-week-january-16-2026,$320-$325,0.275,320.0,,69.42,,0.09,0.46
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146546,will-googl-close-between-325-and-330-week-january-16-2026,$325-$330,0.305,325.0,,49.67,,0.12,0.49
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146547,will-googl-close-between-330-and-335-week-january-16-2026,$330-$335,0.325,330.0,,76.27,,0.14,0.51
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146548,will-googl-close-between-335-and-340-week-january-16-2026,$335-$340,0.295,335.0,,64.98,,0.11,0.48
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146549,will-googl-close-between-340-and-345-week-january-16-2026,$340-$345,0.205,340.0,,80.08,,0.02,0.39
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146550,will-googl-close-between-345-and-350-week-january-16-2026,$345-$350,0.225,345.0,,69.99,,0.02,0.43
GOOGL,154129,googl-week-january-16-2026,Google (GOOGL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.51861Z,1146551,will-googl-close-above-350-week-january-16-2026,>$350,0.21,350.1,20.0,76.95,,0.02,0.4
