ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146480,will-msft-close-below-430-week-january-16-2026,<$430,0.16,429.9,20.0,991.8807,,0.03,0.29
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146483,will-msft-close-between-430-and-440-week-january-16-2026,$430-$440,0.39,430.0,,501.942,,0.02,0.76
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146484,will-msft-close-between-440-and-450-week-january-16-2026,$440-$450,0.405,440.0,,413.9523,,0.04,0.77
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146486,will-msft-close-between-450-and-460-week-january-16-2026,$450-$460,0.41,450.0,,46.16,,0.04,0.78
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146487,will-msft-close-between-460-and-470-week-january-16-2026,$460-$470,0.415,460.0,,39.4196,,0.04,0.79
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146489,will-msft-close-between-470-and-480-week-january-16-2026,$470-$480,0.395,470.0,,29.912,,0.02,0.77
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146490,will-msft-close-between-480-and-490-week-january-16-2026,$480-$490,0.395,480.0,,32.852,,0.02,0.77
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146492,will-msft-close-between-490-and-500-week-january-16-2026,$490-$500,0.395,490.0,,27.192,,0.02,0.77
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146495,will-msft-close-between-500-and-510-week-january-16-2026,$500-$510,0.395,500.0,2.0408,33.042,0.98,0.02,0.77
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146496,will-msft-close-between-510-and-520-week-january-16-2026,$510-$520,0.385,510.0,121.984833,513.9895,,0.02,0.75
MSFT,154122,msft-week-january-16-2026,Microsoft (MSFT) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.382143Z,1146498,will-msft-close-above-520-week-january-16-2026,>$520,0.1,520.1,291.99,2016.4849,,0.01,0.19
