ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146600,will-nvda-close-below-165-week-january-16-2026,<$165,0.1025,164.9,811.130686,3327.8652,0.001,0.004,0.201
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146601,will-nvda-close-between-165-and-170-week-january-16-2026,$165-$170,0.095,165.0,317.437635,170.02332,0.074,0.001,0.189
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146602,will-nvda-close-between-170-and-175-week-january-16-2026,$170-$175,0.05,170.0,106.093566,463.6596,0.03,0.03,0.07
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146603,will-nvda-close-between-175-and-180-week-january-16-2026,$175-$180,0.195,175.0,1642.742995,141.3037,0.08,0.08,0.31
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146604,will-nvda-close-between-180-and-185-week-january-16-2026,$180-$185,0.25,180.0,26345.51,440.24,0.24,0.23,0.27
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146605,will-nvda-close-between-185-and-190-week-january-16-2026,$185-$190,0.3,185.0,127.057038,147.1244,0.38,0.22,0.38
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146606,will-nvda-close-between-190-and-195-week-january-16-2026,$190-$195,0.26,190.0,89.524735,112.1627,0.15,0.15,0.37
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146607,will-nvda-close-between-195-and-200-week-january-16-2026,$195-$200,0.175,195.0,226.150415,3377.803,0.06,0.06,0.29
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146608,will-nvda-close-between-200-and-205-week-january-16-2026,$200-$205,0.12,200.0,93.5124,713.2306,0.01,0.01,0.23
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146609,will-nvda-close-between-205-and-210-week-january-16-2026,$205-$210,0.13,205.0,114.54575,141.4298,0.02,0.02,0.24
NVDA,154134,nvda-week-january-16-2026,NVIDIA (NVDA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.380776Z,1146610,will-nvda-close-above-210-week-january-16-2026,>$210,0.0035,210.1,364.31575,235.19833,0.001,0.001,0.006
