ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031661,will-meta-close-below-620-week-january-2-2026,<$620,0.0,619.9,12158.255571,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031662,will-meta-close-between-620-and-630-week-january-2-2026,$620-$630,0.0,620.0,7867.0353,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031663,will-meta-close-between-630-and-640-week-january-2-2026,$630-$640,0.0,630.0,8216.21109,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031664,will-meta-close-between-640-and-650-week-january-2-2026,$640-$650,0.0,640.0,2237.885633,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031665,will-meta-close-between-650-and-660-week-january-2-2026,$650-$660,1.0,650.0,745.556005,,1,0.999,1.0
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031666,will-meta-close-between-660-and-670-week-january-2-2026,$660-$670,0.0,660.0,2897.861899,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031667,will-meta-close-between-670-and-680-week-january-2-2026,$670-$680,0.0,670.0,3457.594,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031668,will-meta-close-between-680-and-690-week-january-2-2026,$680-$690,0.0,680.0,6750.714879,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031669,will-meta-close-between-690-and-700-week-january-2-2026,$690-$700,0.0,690.0,13839.97109,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031670,will-meta-close-between-700-and-710-week-january-2-2026,$700-$710,0.0,700.0,9068.37909,,1,,0.001
META,125811,meta-week-january-2-2026,Meta (META) closes week of Dec 29 at ___?,2026-01-02T21:00:00Z,2025-12-26T23:34:22.987996Z,1031671,will-meta-close-above-710-week-january-2-2026,>$710,0.0,710.1,11144.9543,,1,,0.001
