ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146517,will-amzn-close-below-225-week-january-16-2026,<$225,0.365,224.9,79.99,61.647,,0.02,0.71
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146518,will-amzn-close-between-225-and-230-week-january-16-2026,$225-$230,0.375,225.0,,53.8897,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146519,will-amzn-close-between-230-and-235-week-january-16-2026,$230-$235,0.375,230.0,,42.2497,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146520,will-amzn-close-between-235-and-240-week-january-16-2026,$235-$240,0.375,235.0,,41.4497,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146521,will-amzn-close-between-240-and-245-week-january-16-2026,$240-$245,0.375,240.0,,54.9397,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146522,will-amzn-close-between-245-and-250-week-january-16-2026,$245-$250,0.375,245.0,,42.2497,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146523,will-amzn-close-between-250-and-255-week-january-16-2026,$250-$255,0.38,250.0,,40.9497,,0.03,0.73
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146524,will-amzn-close-between-255-and-260-week-january-16-2026,$255-$260,0.375,255.0,,45.0597,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146525,will-amzn-close-between-260-and-265-week-january-16-2026,$260-$265,0.38,260.0,,42.4497,,0.03,0.73
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146526,will-amzn-close-between-265-and-270-week-january-16-2026,$265-$270,0.375,265.0,,42.6997,,0.03,0.72
AMZN,154126,amzn-week-january-16-2026,Amazon (AMZN) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:26:55.504853Z,1146527,will-amzn-close-above-270-week-january-16-2026,>$270,0.375,270.1,10.0,55.3397,,0.03,0.72
