ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146576,will-tsla-close-below-415-week-january-16-2026,<$415,0.345,414.9,,603.0531,,0.03,0.66
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146577,will-tsla-close-between-415-and-420-week-january-16-2026,$415-$420,0.335,415.0,,42.7535,,0.02,0.65
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146578,will-tsla-close-between-420-and-425-week-january-16-2026,$420-$425,0.335,420.0,,47.6535,,0.02,0.65
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146579,will-tsla-close-between-425-and-430-week-january-16-2026,$425-$430,0.36,425.0,,51.2032,,0.04,0.68
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146581,will-tsla-close-between-430-and-435-week-january-16-2026,$430-$435,0.37,430.0,,54.1029,,0.04,0.7
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146583,will-tsla-close-between-435-and-440-week-january-16-2026,$435-$440,0.37,435.0,,55.2031,,0.05,0.69
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146585,will-tsla-close-between-440-and-445-week-january-16-2026,$440-$445,0.365,440.0,,52.6032,,0.05,0.68
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146587,will-tsla-close-between-445-and-450-week-january-16-2026,$445-$450,0.375,445.0,,52.3031,,0.06,0.69
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146589,will-tsla-close-between-450-and-455-week-january-16-2026,$450-$455,0.35,450.0,,57.0033,,0.03,0.67
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146590,will-tsla-close-between-455-and-460-week-january-16-2026,$455-$460,0.335,455.0,,51.1035,,0.02,0.65
TSLA,154132,tsla-week-january-16-2026,Tesla (TSLA) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.38625Z,1146592,will-tsla-close-above-460-week-january-16-2026,>$460,0.335,460.1,,48.5035,,0.02,0.65
