ticker,event_id,event_slug,event_title,event_endDate,event_startDate,market_id,market_slug,target,prob_yes,sort_key,volume,liquidity,lastTradePrice,bestBid,bestAsk
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146455,will-aapl-close-below-235-week-january-16-2026,<$235,0.1565,234.9,278.56425,1033.16088,0.02,0.013,0.3
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146457,will-aapl-close-between-235-and-240-week-january-16-2026,$235-$240,0.17,235.0,155.0,266.4,,0.01,0.33
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146459,will-aapl-close-between-240-and-245-week-january-16-2026,$240-$245,0.18,240.0,,279.46,,0.02,0.34
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146462,will-aapl-close-between-245-and-250-week-january-16-2026,$245-$250,0.185,245.0,,482.74,,0.03,0.34
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146464,will-aapl-close-between-250-and-255-week-january-16-2026,$250-$255,0.305,250.0,,486.63,,0.15,0.46
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146466,will-aapl-close-between-255-and-260-week-january-16-2026,$255-$260,0.345,255.0,,408.3096,,0.19,0.5
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146468,will-aapl-close-between-260-and-265-week-january-16-2026,$260-$265,0.31,260.0,,505.2289,,0.15,0.47
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146470,will-aapl-close-between-265-and-270-week-january-16-2026,$265-$270,0.255,265.0,,160.729,,0.1,0.41
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146472,will-aapl-close-between-270-and-275-week-january-16-2026,$270-$275,0.175,270.0,,288.84,,0.02,0.33
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146473,will-aapl-close-between-275-and-280-week-january-16-2026,$275-$280,0.2,275.0,10.0,122.06,,0.02,0.38
AAPL,154117,aapl-week-january-16-2026,Apple (AAPL) closes week of Jan 12 at ___?,2026-01-16T21:00:00Z,2026-01-09T23:25:02.379253Z,1146475,will-aapl-close-above-280-week-january-16-2026,>$280,0.1565,280.1,175.0,89.91898,0.02,0.012,0.301
